composition,band_gap,minimum AtomicVolume,mean AtomicVolume,avg_dev AtomicVolume,range AtomicVolume,mean AtomicWeight,avg_dev AtomicWeight,range AtomicWeight,minimum MolarVolume,mean MolarVolume,avg_dev MolarVolume,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mean CovalentRadius,maximum Density,mean Density,avg_dev Density,range Density,avg_dev Column,maximum Electronegativity,mean Electronegativity,avg_dev Electronegativity,mean ElectronAffinity,avg_dev ElectronAffinity,range ElectronAffinity,avg_dev FirstIonizationEnergy,mean BoilingT,mean MeltingT,avg_dev MeltingT,range MeltingT,minimum ThermalConductivity,avg_dev ThermalConductivity,range ThermalConductivity,mode ThermalConductivity,minimum LogThermalConductivity,mean LogThermalConductivity,avg_dev LogThermalConductivity,range LogThermalConductivity,mode LogThermalConductivity,mean HeatVaporization,range HeatVaporization,mode HeatVaporization,mean HeatFusion,range HeatFusion,mean FusionEnthalpy,avg_dev FusionEnthalpy,mean GSbandgap,minimum GSenergy_pa,mean GSenergy_pa,avg_dev GSenergy_pa,range GSenergy_pa,avg_dev GSestBCClatcnt,mean GSestFCClatcnt,maximum NUnfilled,mean NUnfilled,avg_dev NUnfilled,avg_dev NValence,mean NdValence,avg_dev NdValence,maximum NfUnfilled,mean NpUnfilled,avg_dev NpUnfilled,avg_dev NpValence,maximum ZungerPP-r_sigma,mean ZungerPP-r_sigma
Fe2Te3,0.34,11.7773649695423,25.08495922134524,10.646075401442353,22.1793237530049,98.898,34.4424,71.755,7.09,15.112,6.417600000000002,182.8,36.96,135.6,7874.0,6893.6,784.32,1634.0,3.84,2.1,1.992,0.1296,120.39999999999998,83.75999999999999,174.5,0.5314560000000004,2010.2,1157.996,522.4032,1088.34,3.0,36.96,77.0,3.0,0.477121255,1.0475087477999998,0.6844649913599999,1.425968732,0.477121255,167.6,299.0,48.0,15.952000000000002,3.5699999999999985,15.952000000000002,1.713599999999999,0.2784,-8.28548436,-5.198975248002,2.4692072895984,5.14418185333,0.6398647958399998,4.5089479684,4.0,2.8,0.96,3.84,8.4,1.92,0.0,1.2,0.9600000000000002,1.9200000000000004,2.11,1.846
Cu1Ga1In1S3.5,1.84,11.8299419318999,23.4778498241108,4.773921302535171,15.336603862771302,55.43299999999999,25.16553846153846,82.753,7.11,13.696153846153846,2.609940828402366,103.53846153846152,48.28402366863905,117.46153846153848,8920.0,4460.615384615385,2692.970414201184,6960.0,1.822485207100592,2.58,2.2338461538461543,0.3727810650887574,134.8,70.21538461538461,171.1,1.9165898934911247,1620.6184615384616,530.7215384615386,254.47644970414208,1054.86,0.205,99.8610650887574,399.795,0.205,-0.688246139,0.5491400545384615,1.332569746887574,3.29030613,-0.688246139,126.2,290.2,9.8,4.384538461538461,11.879,4.384538461538461,3.204899408284023,1.1856923076923076,-4.09721671875,-3.646149322788461,0.496381964023669,1.4304147587500005,0.2662148161656805,4.426554964307693,5.0,2.769230769230769,1.3727810650887575,3.14792899408284,4.615384615384615,4.970414201183432,0.0,2.6153846153846154,1.467455621301775,1.656804733727811,2.05,1.4823076923076923
Tl2Hg3Se4,1.57,24.6117420696302,26.661355314890823,1.366408830173748,4.0291344912780005,147.37517777777776,60.8134913580247,125.4233,14.09,15.82111111111111,1.1540740740740751,104.66666666666669,80.59259259259258,129.55555555555554,13534.0,9286.444444444443,3971.061728395061,8715.0,1.7777777777777777,2.55,2.16,0.3466666666666665,90.93333333333334,92.5037037037037,195.0,1.361219851851852,1023.6877777777778,425.88444444444445,127.70962962962965,342.68,0.52,14.568888888888887,45.48,0.52,-0.283996656,0.5496403684444444,0.7410106883950617,1.946754488,-0.283996656,67.95555555555556,139.0,26.0,4.658777777777778,4.3950000000000005,4.658777777777778,1.8055308641975312,0.3551111111111111,-3.47079191,-2.130982154138,1.253917727816,3.220686347586,0.021618012,4.697101681222223,5.0,2.0,1.3333333333333333,5.135802469135802,10.0,0.0,0.0,2.0,1.3333333333333333,1.7777777777777777,2.41,1.8711111111111112
Rb1Sb1S2,2.13,27.1665457946712,44.291366719526806,24.174792562724456,65.47440605030451,67.83945,35.77445,89.69500000000001,15.53,26.2525,14.75375,133.75,63.75,142.25,6697.0,3037.25,1829.875,5165.0,5.5,2.58,2.0075,0.5937500000000001,137.525,62.475,153.1,2.0996282500000003,1064.11,498.24,202.77,591.3199999999999,0.205,20.3975,57.795,0.205,-0.688246139,0.4417867394999999,1.1300328785,2.451674133,-0.688246139,39.9,62.2,9.8,6.3555,18.069,6.3555,6.71725,1.101,-4.11736234,-3.3187827006250004,1.1777238378125,3.154027315,0.6947129045000001,5.382205038,3.0,2.0,0.5,4.0,2.5,3.75,0.0,1.75,0.875,1.375,4.1,2.01625
La2Yb1Cu1Se5,1.15,11.8299419318999,29.63054769302257,6.646515799355012,31.9097300066592,101.0234377777778,32.843250370370384,109.508,7.11,17.64777777777778,3.705925925925926,100.88888888888889,96.54320987654322,148.11111111111111,8920.0,5764.111111111111,1050.1234567901236,4101.0,5.432098765432098,2.55,2.0122222222222224,0.5975308641975308,137.7111111111111,63.65432098765432,147.0,1.71299012345679,1881.4444444444443,811.7522222222223,353.058024691358,863.77,0.52,77.3432098765432,399.48,0.52,-0.283996656,0.5556697802222222,0.9329627069135802,2.886056647,-0.283996656,154.44444444444446,374.0,26.0,7.456666666666668,7.399999999999999,7.456666666666668,1.4103703703703707,0.4438888888888889,-4.927546185,-3.59597898,0.6106244999999999,3.453442105,0.2592119558518518,4.749444444555556,9.0,3.2222222222222223,2.567901234567901,4.592592592592593,6.888888888888889,4.148148148148148,0.0,1.1111111111111112,0.9876543209876544,1.9753086419753088,3.59,2.023888888888889
Na1As1S2,2.33,21.723965737178,28.873846552193275,5.282241165029712,17.7143631450747,40.51034232,17.20562884,51.93183072,12.95,16.9475,3.4162500000000016,133.75,63.75,123.75,5727.0,2653.75,1536.625,4759.0,5.5,2.58,2.0675,0.5687500000000001,132.7,67.3,147.2,1.886424,869.61,559.3975,265.30125,719.13,0.205,47.39750000000001,139.795,0.205,-0.688246139,0.6171514405,1.3053975795,2.834374175,-0.688246139,37.425,87.9,9.8,7.620500000000001,22.719,7.620500000000001,8.40975,1.101,-4.650889115,-3.5263909839575,1.13307480031375,3.39064773167,0.0883986264999999,4.68247346075,3.0,2.0,0.5,4.0,2.5,3.75,0.0,1.75,0.875,1.375,2.65,1.56625
Ag0.4Cd0.5In2.2Te4,0.19,17.0756479498908,29.694207711394053,4.802795505524675,16.881040772656398,121.45808169014086,6.920471335052565,19.7318,10.27,17.90422535211268,2.879746082126563,155.04225352112675,13.369569529855184,140.05633802816902,10490.0,6980.704225352113,834.5963102559017,4250.0,1.682205911525491,2.1,1.9623943661971832,0.1550486014679627,123.18591549295776,75.78083713548898,190.2,1.3675710374925614,1647.4647887323945,651.7143661971832,145.65317992461812,805.1800000000001,3.0,62.146399523904,427.0,3.0,0.477121255,1.1500913723661972,0.7582761885816308,2.156347201,0.477121255,119.71830985915494,207.0,48.0,11.885239436619718,14.089,11.885239436619718,6.19127950803412,0.2614084507042253,-3.14130250667,-2.809073081011268,0.3743430148267408,2.32912828167,0.277559314009125,4.870402650760564,5.0,2.732394366197183,1.4052767308073797,1.682205911525491,10.0,0.0,0.0,2.676056338028169,1.4401904384050783,1.6187264431660386,2.375,1.8658450704225351
Cs2Hg3S4,2.8,24.6117420696302,46.3792712226026,31.58966426014284,92.8442737382938,110.64898931111112,69.85243494320987,168.525,14.09,27.36333333333333,19.36740740740741,137.33333333333334,59.85185185185185,144.88888888888889,13534.0,5800.0,5156.0,11655.0,4.592592592592592,2.58,1.9888888888888887,0.5328395061728396,99.0,89.77777777777777,200.0,2.246676790123457,738.6744444444444,317.7311111111111,62.78123456790124,154.04000000000002,0.205,11.17432098765432,35.795,0.205,-0.688246139,0.3463171913333334,0.9196118491851852,2.24454864,-0.688246139,38.53333333333333,55.2,9.8,1.994333333333333,0.5739999999999998,1.994333333333333,0.2429629629629629,0.9786666666666668,-4.09721671875,-2.094270720249112,1.7803964431119017,3.847111156336001,0.8398635446913578,5.355657881222222,2.0,1.1111111111111112,0.7901234567901234,9.629629629629628,3.333333333333333,4.444444444444445,0.0,0.8888888888888888,0.9876543209876544,1.9753086419753088,4.31,2.25
Ga1Se1,2.13,19.6105134830824,23.409659054455,3.7991455713726,7.5982911427452,74.3415,4.618499999999997,9.236999999999997,11.8,14.11,2.3100000000000005,39.0,25.0,121.0,5904.0,5361.5,542.5,1085.0,1.5,2.55,2.18,0.3699999999999999,111.95,83.05000000000001,166.1,1.8765445,1717.5,398.455,95.545,191.09,0.52,14.24,28.48,0.52,-0.283996656,0.589200671,0.873197327,1.746394654,-0.283996656,141.0,230.0,26.0,6.1375,1.1050000000000004,6.1375,0.5525000000000002,0.3995,-3.47079191,-3.24152360625,0.22926830375,0.4585366075000001,0.1875648195000001,4.461524305,5.0,3.5,1.5,1.5,10.0,0.0,0.0,3.5,1.5,1.5,1.695,1.49
Bi1Se1I1,1.32,27.2088046258276,35.117040392222634,5.272157177596688,15.450052842806295,138.28162333333333,47.13251777777777,130.0204,16.42,21.15,3.153333333333331,30.0,22.666666666666668,135.66666666666666,9780.0,6513.0,2178.0,4961.0,0.6666666666666666,2.66,2.41,0.2599999999999999,193.8,68.39999999999999,204.0,1.2516999999999998,1084.1,475.0833333333333,58.822222222222216,157.54999999999995,0.449,3.340222222222222,7.551,0.449,-0.347753659,0.0904465573333333,0.5417622864444445,1.250843646,-0.347753659,68.96666666666667,139.1,20.9,8.518666666666666,4.416,8.518666666666666,1.7248888888888887,0.6203333333333334,-3.9736944,-2.9832962425,0.98526255,2.4682919825,0.2358131893333332,5.116285352000001,3.0,2.0,0.6666666666666666,5.555555555555556,10.0,0.0,0.0,2.0,0.6666666666666666,0.6666666666666666,1.997,1.6223333333333334
In4S5,0.9,26.0826581603887,26.68481795721231,0.5352531527320994,1.083887634282501,68.8441111111111,40.86567901234568,82.753,15.53,15.632222222222222,0.1135802469135804,100.66666666666669,34.07407407407408,121.44444444444444,7310.0,4337.777777777777,2641.975308641975,5350.0,1.4814814814814816,2.58,2.2244444444444444,0.3950617283950617,123.95555555555556,84.49382716049382,171.1,2.258592592592593,1440.9555555555555,406.7555555555556,20.4395061728395,41.38999999999999,0.205,40.39259259259259,81.795,0.205,-0.688246139,0.4682249681111112,1.2849678967901237,2.602059991,-0.688246139,107.66666666666669,220.2,9.8,2.4187777777777777,1.5699999999999998,2.4187777777777777,0.7753086419753086,1.2233333333333334,-4.09721671875,-3.4614768259722224,0.7063776586419755,1.4304147587500005,0.0370206558024691,4.647805870666667,5.0,3.333333333333333,1.4814814814814816,3.45679012345679,4.444444444444445,4.938271604938271,0.0,3.333333333333333,1.4814814814814816,1.4814814814814816,2.05,1.522222222222222
Ba3Ta5O14N1,2.8,18.0467295591839,12137.756556099584,8418.861822258841,18574.452237059617,67.5964652173913,67.47379810964082,166.94118,10.85,18.491739130434784,5.1308506616257095,95.3913043478261,101.51984877126654,108.2608695652174,16650.0,4078.3155217391295,5465.9497731569,16648.749,5.470699432892249,3.44,2.668260869565217,0.9718336483931946,94.6891304347826,56.37844990548204,134.0,3.178645633270321,1583.591739130435,881.75,1077.913043478261,3235.2,0.02583,19.212916446124765,56.97417,0.02658,-1.587875594,-0.4825614835217392,1.4265811881020796,3.34375045,-1.575445023,180.24043478260867,732.21,3.41,9.02804347826087,36.35,9.02804347826087,11.974763705103973,0.2798695652173913,-11.85139954,-6.079743146086956,2.6947808724763704,9.92787728,0.586406635689981,3.9198135667391294,7.0,2.869565217391304,1.80718336483932,4.669187145557656,0.6521739130434783,1.0207939508506616,0.0,1.3478260869565215,0.937618147448015,1.7844990548204158,3.402,1.3567826086956525
Cs1Yb1Zn1Se3,1.97,15.2056837348025,43.00463089312806,25.06214198674232,102.2503320731215,101.36990865,34.40654486666667,107.674,9.16,25.7,15.079999999999998,115.0,101.0,152.16666666666666,7140.0,5007.666666666667,1231.5555555555557,5261.0,5.777777777777778,2.55,1.8916666666666664,0.6583333333333332,113.41666666666669,81.58333333333333,195.0,2.039471,1077.8333333333333,594.7116666666667,198.4188888888889,790.4100000000001,0.52,32.24,119.48,0.52,-0.283996656,0.7290930643333334,1.013089720333333,2.3631779020000003,-0.283996656,70.33333333333333,134.0,26.0,6.148,5.57,6.148,1.3526666666666671,0.3995,-3.47079191,-2.330184364166667,1.1406075458333331,2.61616545,0.6926816092222218,5.1334777848333335,2.0,1.1666666666666667,0.8333333333333334,4.222222222222222,6.666666666666667,4.444444444444445,0.0,1.0,1.0,2.0,4.31,2.2724999999999995
Hg4As2Hf1Cl6,2.47,21.723965737178,8466.861987410193,9092.903123219085,18295.78307182702,103.3393230769231,71.40821301775148,165.137,12.95,15.387692307692308,1.8482840236686395,121.07692307692308,52.68639053254438,119.46153846153848,13534.0,6070.714153846154,5706.527573964497,13530.786,2.887573964497041,3.16,2.5092307692307694,0.6007100591715977,173.07692307692307,162.3905325443787,349.0,1.6062347928994083,815.5907692307693,511.75999999999993,484.7261538461538,2334.4,0.0089,13.375618934911245,49.9911,0.0089,-2.050609993,-0.2975138266153846,1.6182426151242606,3.749579997,-2.050609993,76.36923076923077,619.8,10.2,8.035384615384617,24.905,8.035384615384617,7.995976331360946,1.1506153846153846,-9.954299335,-2.381777103435077,1.863191731491503,9.704193772586,0.0474486867928996,4.589808121615385,8.0,1.5384615384615383,1.4437869822485208,7.31360946745562,4.769230769230769,4.828402366863905,0.0,0.9230769230769232,0.7100591715976331,2.1301775147929,2.91,1.6492307692307693
Cd1Sb1,0.58,21.580025455795,25.88572444979205,4.30569899399705,8.6113979879941,117.0855,4.674500000000002,9.349000000000004,13.0,15.595,2.5950000000000006,180.0,14.0,141.5,8650.0,7673.5,976.5,1953.0,1.5,2.05,1.87,0.1799999999999999,51.6,51.6,103.2,0.1927149999999997,1450.0,749.0,154.77999999999997,309.55999999999995,24.0,36.5,73.0,24.0,1.380211242,1.683491488,0.303280246,0.6065604920000001,1.380211242,84.0,32.0,68.0,13.0,13.579999999999998,13.0,6.789999999999999,0.0,-4.11736234,-2.4647682825,1.6525940574999998,3.3051881149999995,0.2953302100000001,4.644386214,3.0,1.5,1.5,1.5,10.0,0.0,0.0,1.5,1.5,1.5,2.215,1.99
K1Ba1Sb1Se3,2.04,27.2088046258276,42.10583061317416,18.86849504380825,48.63906005725031,89.17755,26.910633333333333,98.2287,16.42,25.258333333333336,11.194444444444445,111.0,97.0,152.83333333333334,6697.0,4253.333333333333,1380.2222222222224,5841.0,6.333333333333333,2.55,1.9016666666666664,0.6977777777777776,125.09166666666664,69.90833333333333,181.05,2.0845450444444444,1318.1666666666667,620.385,221.00333333333333,663.47,0.52,25.382222222222225,99.48,0.52,-0.283996656,0.6305822965,0.9145789525,2.283996656,-0.283996656,60.48333333333333,114.0,26.0,8.219166666666666,17.455,8.219166666666666,3.856944444444444,0.3995,-4.11736234,-2.925133340555,0.9430682359266666,3.01982262667,0.6029534842222221,5.347255957500001,3.0,1.6666666666666667,0.7777777777777778,6.333333333333333,6.666666666666667,4.444444444444445,0.0,1.5,1.0,1.6666666666666667,3.69,2.1186666666666665
Bi1S1Cl1,1.93,27.1665457946712,6126.719014147026,8127.192015611449,18290.34049176953,92.16613333333332,77.87617777777778,176.9154,15.53,18.076666666666664,2.1555555555555546,48.66666666666666,24.444444444444446,118.33333333333331,9780.0,3914.404666666667,3910.396888888889,9776.786,0.6666666666666666,3.16,2.5866666666666664,0.3822222222222222,213.4,90.40000000000002,257.8,1.94592,931.2266666666668,368.12,131.01333333333335,372.8,0.0089,3.508022222222222,7.9911,0.0089,-2.050609993,-0.6119220483333333,1.0100080235555555,2.95369998,-2.050609993,60.0,150.2,9.8,5.342333333333333,9.385,5.342333333333333,3.842444444444444,1.5650000000000002,-4.09721671875,-3.285114957916667,1.0004541352777778,2.31278296375,0.1548733606666665,4.796378222,3.0,2.0,0.6666666666666666,10.0,3.333333333333333,4.444444444444445,0.0,2.0,0.6666666666666666,0.6666666666666666,1.997,1.369
Rb1Mn4In5Se12,1.76,12.2127044655985,27.20048709178384,5.9582068328833655,80.4282473793772,83.03772636363637,14.666494710743809,59.879955,7.35,16.40909090909091,3.5892561983471083,89.0909090909091,81.91735537190083,133.0,7470.0,5717.727272727273,1360.9504132231405,5938.0,3.272727272727273,2.55,2.1145454545454543,0.4750413223140495,115.06363636363636,87.20330578512397,195.0,1.7196144793388428,1523.5454545454545,657.5095454545454,313.2692561983471,1206.54,0.52,30.01388429752065,81.48,0.52,-0.283996656,0.5224052633636365,0.8797111847603305,2.197810508,-0.283996656,109.72727272727272,204.0,26.0,6.843863636363636,10.72,6.843863636363636,2.2058677685950414,0.4358181818181819,-9.02056525034,-4.183141306652728,1.759063252249918,8.057230225340001,0.3140655327603306,4.562825125136364,5.0,3.1818181818181817,1.487603305785124,3.272727272727273,8.636363636363637,2.107438016528925,0.0,2.227272727272727,1.2603305785123966,1.7355371900826448,4.1,1.7568181818181818
Mn1Se1,2.5,12.2127044655985,19.71075454571305,7.49805008011455,14.9961001602291,66.9490225,12.010977499999996,24.02195499999999,7.35,11.885000000000002,4.535000000000001,115.5,101.5,129.5,7470.0,6144.5,1325.5,2651.0,4.5,2.55,2.05,0.4999999999999999,97.5,97.5,195.0,1.159185,1646.0,1006.5,512.5,1025.0,0.52,3.64,7.279999999999999,0.52,-0.283996656,0.3040489735,0.5880456295,1.176091259,-0.283996656,123.0,194.0,26.0,9.8,6.22,9.8,3.11,0.3995,-9.02056525034,-6.245678580170001,2.7748866701700003,5.549773340340001,0.4854212600000001,4.0862487055,5.0,3.5,1.5,4.5,7.5,2.5,0.0,1.0,1.0,2.0,2.22,1.7525
K1U1O3Cl1,2.37,20.7488474020455,12365.11587485292,8211.211679206906,18571.448319087354,60.09640166666666,59.31083611111111,222.02951,12.49,21.316666666666663,8.207777777777777,65.33333333333333,54.55555555555555,116.5,19050.0,3318.916833333333,5243.694388888888,19048.571,6.333333333333333,3.44,2.6133333333333333,1.008888888888889,117.5271735547118,59.51599522153965,142.87887423608876,3.639139266666666,956.8766666666668,346.75499999999994,353.7483333333333,1353.2,0.0089,28.21237333333333,99.9911,0.02658,-2.050609993,-0.557596883,1.5155191766666667,4.050609993,-1.575445023,86.22166666666668,416.59,3.41,2.5558333333333336,8.92,2.5558333333333336,2.4094444444444445,0.4155,-11.292339955,-4.740781523055,2.1998631925933334,10.19480024167,0.7426795055,4.250436004333333,20.0,4.666666666666667,5.111111111111112,1.4444444444444446,0.1666666666666666,0.2777777777777778,11.0,1.1666666666666667,0.8333333333333335,1.8888888888888888,4.72,1.8025
Cs1Tb9Cd4Se18,1.95,21.580025455795,30.703751115451496,6.212746215741006,95.875990352129,107.317425059375,31.902103191796883,79.96535000000002,13.0,18.50625,3.72359375,93.84375,89.82421875,147.6875,8650.0,6162.25,1778.859375,6771.0,5.359375,2.55,2.010625,0.6067968749999999,125.171875,78.556640625,195.0,1.6962591601562496,1683.59375,819.7334375,455.21244140625,1327.41,0.52,21.301171875,96.48,0.52,-0.283996656,0.4301244935625,0.8033862932578124,2.27076839,-0.283996656,112.125,269.0,26.0,7.459375,8.06,7.459375,1.5134765625000002,0.4494375,-4.62921769667,-3.382516781563437,0.8005787842385745,3.81704347167,0.2306894944960935,4.831851077625,5.0,2.5625,1.37109375,2.671875,6.875,4.296875,5.0,1.125,0.984375,1.96875,4.31,2.2284375
Ge1As1,1.65,21.723965737178,22.1924710597683,0.4685053225903015,0.9370106451806032,73.7808,1.1407999999999987,2.2815999999999974,12.95,13.29,0.3400000000000007,195.5,29.5,119.5,5727.0,5525.0,202.0,404.0,0.5,2.18,2.095,0.0850000000000001,98.5,20.5,41.0,0.9445850000000005,1990.0,1150.7,60.700000000000045,121.40000000000008,50.0,5.0,10.0,50.0,1.698970004,1.738560627,0.039590623,0.0791812460000001,1.698970004,183.2,301.6,32.4,30.69,12.499999999999996,30.69,6.249999999999998,0.1915,-4.650889115,-4.63346433,0.0174247850000002,0.0348495700000004,0.0218115484999998,4.48720371,4.0,3.5,0.5,0.5,10.0,0.0,0.0,3.5,0.5,0.5,1.56,1.4875
Zn1Sn1As2,0.6,15.2056837348025,21.405100117805773,3.099708191501638,11.7611015272621,83.48329999999999,17.613349999999993,53.33,9.16,12.8375,1.83875,166.75,13.625,124.75,7310.0,6476.0,749.0,1583.0,1.0,2.18,1.9925,0.1875000000000001,65.825,32.912499999999994,107.3,0.8674548750000002,1457.25,844.44,245.56,584.9200000000001,50.0,24.125,70.0,50.0,1.698970004,1.82579901425,0.12682901025,0.3802112420000001,1.698970004,118.45,257.6,32.4,15.7745,17.372,15.7745,8.665500000000002,0.0,-4.650889115,-3.62570630875,1.192853196875,3.4108892,0.2556823337499999,4.46198002725,4.0,2.5,1.25,1.0,10.0,0.0,0.0,2.5,1.25,1.0,1.88,1.6475
Zn1In2S4,2.99,15.2056837348025,25.148169033466388,2.840710085332538,11.9608620598687,60.468,32.46057142857143,82.753,9.16,14.685714285714283,1.5787755102040817,107.42857142857144,42.775510204081634,118.0,7310.0,4228.571428571428,2592.6530612244896,5350.0,1.6326530612244898,2.58,2.218571428571429,0.4130612244897959,122.54285714285712,88.52244897959183,200.0,1.7879542040816327,1248.697142857143,443.66,71.14857142857139,304.31999999999994,0.205,46.2669387755102,119.795,0.205,-0.688246139,0.450546342,1.3014771211428573,2.767427385,-0.688246139,88.31428571428572,220.2,9.8,2.933428571428572,5.347,2.933428571428572,1.3856326530612242,1.2582857142857142,-4.09721671875,-3.2803529585714286,0.9335585830612247,2.85721680375,0.1625146257142857,4.5388598035714285,5.0,2.571428571428572,1.3877551020408163,3.26530612244898,4.285714285714286,4.8979591836734695,0.0,2.571428571428572,1.3877551020408163,1.6326530612244898,2.05,1.4828571428571429
Cs1In1Ge1S4,2.4,22.6609763823586,39.26654764705087,22.339848045963752,94.7950394255654,64.08906455714285,36.59893092244898,100.8404519,13.63,23.207142857142856,13.63795918367347,124.71428571428572,62.53061224489796,132.28571428571428,7310.0,3193.1428571428573,1784.7755102040817,5431.0,3.5102040816326534,2.58,2.128571428571429,0.5159183673469389,141.9142857142857,66.38367346938776,171.1,2.2041363265306124,1321.84,499.4542857142857,203.4130612244898,909.8100000000002,0.205,28.96081632653061,81.795,0.205,-0.688246139,0.3564690067142858,1.193960166530612,2.602059991,-0.688246139,95.45714285714288,324.2,9.8,7.029285714285714,35.218999999999994,7.029285714285714,8.545918367346939,1.313,-4.616039545,-3.50376212,0.9960273771428572,3.761413085,0.6009438888979594,5.086525344714286,5.0,2.571428571428572,1.1020408163265307,3.4693877551020407,2.857142857142857,4.081632653061225,0.0,2.4285714285714284,1.1836734693877549,1.469387755102041,4.31,1.76
Bi1Te1I1,0.46,33.9566887225472,37.366335091129166,3.528348251669821,8.702168746086699,154.49495666666667,36.32362888888889,82.07593,20.46,22.496666666666663,2.1488888888888886,76.0,50.66666666666666,141.66666666666666,9780.0,6986.666666666667,1862.2222222222224,4840.0,0.6666666666666666,2.66,2.26,0.2666666666666668,192.2,68.66666666666664,204.0,1.0866355555555556,1185.1,551.3033333333333,114.23777777777777,335.80999999999995,0.449,2.789111111111111,7.551,0.449,-0.347753659,0.3441525276666667,0.4612707911111111,1.250843646,-0.347753659,76.3,139.1,20.9,12.082,9.62,12.082,3.532,0.5086666666666667,-3.9736944,-2.87346644139,0.9120426825933332,2.4682919825,0.1506362937777779,5.277259597666667,3.0,2.0,0.6666666666666666,5.555555555555556,10.0,0.0,0.0,2.0,0.6666666666666666,0.6666666666666666,1.997,1.7506666666666666
